timestamp,open,high,low,close,volume,crypto_pair,SMA_20,RSI_14,MACD_12_26_9,MACD_hist_12_26_9,MACD_signal_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,target_future_close_price
2024-01-02 19:00:00,61322.043976149216,62733.98076811165,61176.8219659804,62252.87485446185,35.7861158324417,BTC/USD,60247.71564101117,58.329439108635015,440.0836231258654,249.470772271506,190.6128508543594,57834.958546912516,60247.71564101117,62660.472735109826,8.009455855472368,0.9155327567692336,65140.09070834414
2024-01-02 20:00:00,62257.97175501489,66356.42894856374,61830.720079525614,65140.09070834414,95.2651106928296,BTC/USD,60635.900371763084,66.81581575464206,747.7415192855042,445.7029347449158,302.0385845405884,57745.08408129205,60635.900371763084,63526.71666223412,9.534999143237686,1.2790516387063702,66527.3663135509
2024-01-02 21:00:00,65109.34902379846,66570.13011732095,64407.636414750705,66527.3663135509,47.94308665693314,BTC/USD,60966.011089447464,69.97940724612728,1090.9286198910486,631.1120282803681,459.81659161068046,57123.90645667419,60966.011089447464,64808.11572222074,12.604087307389221,1.2237381273618753,65600.1303684029
2024-01-02 22:00:00,66572.57816194014,66716.68022567783,65570.23518201472,65600.1303684029,44.040750643725126,BTC/USD,61344.14550953207,65.4856695546695,1273.4076276483684,650.8728288301503,622.5347988182181,57249.083321047634,61344.14550953207,65439.20769801651,13.351110051237468,1.0196483793138618,66574.25991591689
2024-01-02 23:00:00,65740.7733801652,67922.48360522624,65618.1968716351,66574.25991591689,44.35716128305542,BTC/USD,61683.78293653808,67.82337148835835,1479.572083355095,685.6298276295015,793.9422557255934,57069.61191089831,61683.78293653808,66297.95396217785,14.960726485880262,1.0299410178126986,65574.88088881045
2024-01-03 00:00:00,66631.0100343086,66707.46008413541,65243.73608211537,65574.88088881045,54.87280118537147,BTC/USD,61963.5493971457,63.101364437736656,1544.5131780187658,600.4567378345378,944.056440184228,57123.63772632617,61963.5493971457,66803.46106796524,15.621802552977968,0.8730782437041096,65058.000588059695
2024-01-03 01:00:00,65496.1715948865,65807.24259086634,64632.95765208992,65058.000588059695,98.94171448573674,BTC/USD,62169.78688791763,60.74573234869201,1536.559046678056,474.00208519506214,1062.5569614829938,57174.0455060619,62169.78688791763,67165.52826977336,16.071283599097004,0.7890675756987644,63443.07168983143
2024-01-03 02:00:00,65084.34788844955,65681.73235120637,62096.7106123905,63443.07168983143,64.14503093622743,BTC/USD,62279.10524505365,53.96704700388314,1383.9902960917389,257.1466676869961,1126.8436284047427,57272.39605570617,62279.10524505365,67285.81443440112,16.078295183102746,0.6162406683470145,62733.1857924873
2024-01-03 03:00:00,63346.678192158026,64149.224320813846,62289.24219182396,62733.1857924873,33.159439553043924,BTC/USD,62395.803312887714,51.259216404496534,1192.055331073956,52.16936213537065,1139.8859689385854,57461.52417527625,62395.803312887714,67330.08245049918,15.81606093880451,0.5341876158796824,61617.894136095405
2024-01-03 04:00:00,62781.78105448227,62819.15213319689,59620.69345782381,61617.894136095405,63.07324300987066,BTC/USD,62513.66269973967,47.24812972722778,939.1251228598267,-160.60867686300708,1099.7337997228337,57775.85632196993,62513.66269973967,67251.4690775094,15.157666894438643,0.40546589579438097,60065.004356204605
2024-01-03 05:00:00,61602.33141848071,62607.93484004142,59205.98987523267,60065.004356204605,34.497790698778886,BTC/USD,62526.53782497386,42.28645566864555,606.3809018134853,-394.6823183274789,1001.0632201409642,57816.90191258925,62526.53782497386,67236.17373735846,15.064438480723043,0.23867051354263638,61804.48538173497
2024-01-03 06:00:00,60072.857289548825,62691.91259506253,59374.11158867301,61804.48538173497,13.394199629111585,BTC/USD,62681.800492744114,48.77555760164564,477.5355579954048,-418.82212971644753,896.3576877118523,58293.30844488747,62681.800492744114,67070.29254060076,14.0024441332525,0.4000436708735035,62314.46445399335
2024-01-03 07:00:00,61743.82374465923,62438.50743723371,61373.226893940606,62314.46445399335,14.414311198027487,BTC/USD,62813.18158106465,50.53166661196881,411.8284418737021,-387.62339667052026,799.4518385442224,58639.112679529695,62813.18158106465,66987.2504825996,13.290423431737922,0.4402600749010275,62431.87478265439
2024-01-03 08:00:00,62290.45384355807,62845.25537626891,61302.51677074598,62431.87478265439,72.11780963184493,BTC/USD,62904.86957950828,50.9485977121766,365.0213720775355,-347.5443731733495,712.565745250885,58850.61264922804,62904.86957950828,66959.12650978853,12.890121090405856,0.4416668942067765,60122.394871672965
2024-01-03 09:00:00,62565.044055208156,62660.00846678641,59768.68447769231,60122.394871672965,27.953768985796636,BTC/USD,62838.503238243924,43.23035572989912,139.9573629899678,-458.0867058087339,598.0440687987017,58649.90880578261,62838.503238243924,67027.09767070523,13.331299176814593,0.1757732921667819,59834.85635729681
2024-01-03 10:00:00,60084.95668525591,60381.17608330357,59482.210801558715,59834.85635729681,52.89634935176578,BTC/USD,62789.810973106614,42.36974156608169,-60.90733887206443,-527.1611261366129,466.25378726454846,58486.88178467922,62789.810973106614,67092.740161534,13.70581985115506,0.15663452889753912,59026.71936731242
2024-01-03 11:00:00,59856.218327616865,60394.684793131164,58845.33054150749,59026.71936731242,52.02892513246932,BTC/USD,62676.75060577745,39.96183962295927,-282.0526362399687,-598.6451388036137,316.59250256364504,58111.10613483094,62676.75060577745,67242.39507672397,14.568861425709146,0.10027206874166267,58084.6109841908
2024-01-03 12:00:00,59063.88429227021,59394.74897367939,57650.54840074522,58084.6109841908,42.176503293517385,BTC/USD,62498.18435086925,37.30051200275294,-527.2542913927318,-675.0774351651015,147.82314377236966,57525.58919259425,62498.18435086925,67470.77950914424,15.912766778498693,0.056210265847428616,58219.692382730216
2024-01-03 13:00:00,58083.39692323644,58963.54495474037,57739.79216537462,58219.692382730216,37.589523825119464,BTC/USD,62388.36206106965,37.938706499991945,-702.5795302597835,-680.3221392257225,-22.257391034060973,57146.93340864594,62388.36206106965,67629.79071349336,16.802584582339477,0.10233459665507563,57954.50538401067
2024-01-03 14:00:00,58207.920788703464,58847.49594835278,57476.1394215959,57954.50538401067,51.11084420648636,BTC/USD,62219.01817888811,37.13948654422233,-853.0905232271543,-664.6665057544747,-188.42401747267968,56644.93090795563,62219.01817888811,67793.10544982059,17.91763172766958,0.11746985761096278,58054.540889960444
2024-01-03 15:00:00,58030.163762568605,58450.44555653118,57850.115455616615,58054.540889960444,26.25032530768762,BTC/USD,62009.101480663034,37.67287976164767,-953.3103716787955,-611.9090833648927,-341.40128831390285,56147.14499956397,62009.101480663034,67871.0579617621,18.906761559598024,0.16269277130822837,58159.591962148625
2024-01-03 16:00:00,58046.985494689114,58505.73285967679,57572.033053378036,58159.591962148625,114.81335571425844,BTC/USD,61660.076543353265,38.265300027066296,-1012.5861175939353,-536.947863424026,-475.6382541699094,55754.28394991599,61660.076543353265,67565.86913679054,19.155969063012456,0.20363972948402373,56690.16894887724
2024-01-03 17:00:00,58101.08240173377,58773.95735464949,56241.37403016442,56690.16894887724,43.63436807818322,BTC/USD,61168.21667511958,33.47266683400869,-1164.7067159639846,-551.2547694352602,-613.4519465287244,55327.61944582057,61168.21667511958,67008.81390441858,19.09683671283061,0.1166447068307946,56711.89580467119
2024-01-03 18:00:00,56725.78996195571,57234.76459214922,56668.90560261317,56711.89580467119,43.882579121299415,BTC/USD,60723.804946932985,33.605082275691686,-1268.8833134730376,-524.3450935554505,-744.5382199175871,54947.4777226985,60723.804946932985,66500.13217116747,19.024918577755333,0.15272836990346597,56600.23598737092
2024-01-03 19:00:00,56767.19669338986,57235.808310791486,56418.33084256533,56600.23598737092,30.940687476785495,BTC/USD,60225.103750505696,33.23892288618876,-1344.9502819787522,-480.329649648932,-864.6206323298202,54846.78206133615,60225.103750505696,65603.42543967524,17.860730340790433,0.16301125400938232,55638.09636697786
2024-01-03 20:00:00,56568.329044650345,56706.17882828682,55501.801630077505,55638.09636697786,36.991599559689355,BTC/USD,59728.264524414066,30.186760787657825,-1465.971719534762,-481.0808697639535,-984.8908497708086,54587.92877786399,59728.264524414066,64868.60027096414,17.212406178146864,0.10214970781030049,55869.98339808526
2024-01-03 21:00:00,55611.88869233733,56679.02787927009,54829.17150474607,55869.98339808526,46.38631093733707,BTC/USD,59268.86366491534,31.811906278088937,-1525.5847439756617,-432.55511536388235,-1093.0296286117793,54486.09204829387,59268.86366491534,64051.635281536815,16.139238449589755,0.14467462182199808,56205.39196657841
2024-01-03 22:00:00,55858.058109262754,57034.62171121819,55378.98609855489,56205.39196657841,18.618741629367364,BTC/USD,58906.979678752694,34.197938657991486,-1528.1482847948573,-348.09492494646224,-1180.053359848395,54352.50566946867,58906.979678752694,63461.453688036716,15.46327458688834,0.20341386220809946,55077.39346554682
2024-01-03 23:00:00,56204.32315315952,56214.72833593847,54918.40781121648,55077.39346554682,28.140986746180094,BTC/USD,58524.19006240567,30.351435662282054,-1602.7247480854057,-338.1371105896085,-1264.5876374957973,54033.94536889168,58524.19006240567,63014.43475591967,15.344918703619635,0.1161905606349657,55603.44354112578
2024-01-04 00:00:00,55031.83174138191,56455.699157250034,54971.979039481455,55603.44354112578,31.124279133429418,BTC/USD,58223.46753265719,34.075492398801316,-1600.9248230037774,-269.06974840638395,-1331.8550745973935,53797.124536770156,58223.46753265719,62649.81052854422,15.204669812577976,0.20404191519207385,55195.32519472625
2024-01-04 01:00:00,55641.81792360413,55766.50705431357,55188.374778164914,55195.32519472625,15.68624587121326,BTC/USD,57979.983574583275,32.61832485904197,-1613.82691704858,-225.5774739609492,-1388.2494430876309,53451.07065919854,57979.983574583275,62508.89648996801,15.622332522943571,0.19256878726928764,55179.69469382373
2024-01-04 02:00:00,55152.65866832764,55454.48863051343,54352.31438753319,55179.69469382373,58.01256165277823,BTC/USD,57648.7440401877,32.56089534421418,-1606.7910829158063,-174.8333118625403,-1431.957771053266,53322.64482413727,57648.7440401877,61974.843256238135,15.008476899460815,0.21463329629571895,54449.843158349984
2024-01-04 03:00:00,55298.50664444932,55780.88692970721,54350.01372378208,54449.843158349984,121.0248417866597,BTC/USD,57255.51297540554,29.91255768459013,-1641.1894426738945,-167.3853372965027,-1473.8041053773918,53281.92319785209,57255.51297540554,61229.102752958985,13.880199725955917,0.14696030867295334,53492.116143385196
2024-01-04 04:00:00,54405.83144348724,54731.935995852175,52355.999375773004,53492.116143385196,37.9671947683996,BTC/USD,56808.525043442074,26.828864218229025,-1725.8365867815664,-201.62598512333966,-1524.2106016582268,53278.098765195115,56808.525043442074,60338.951321689034,12.429212958960669,0.03031041598415022,53612.28402610163
2024-01-04 05:00:00,53451.50853088513,53795.50721051146,52448.66691470767,53612.28402610163,57.82197948225493,BTC/USD,56483.01950116352,27.834129904069776,-1762.9018789935944,-190.95302186829394,-1571.9488571253005,53035.2754627502,56483.01950116352,59930.763539576845,12.208072687552763,0.08367914742548224,52618.58939633875
2024-01-04 06:00:00,53581.35490345856,53844.931860581615,51923.90130606244,52618.58939633875,103.36976763541439,BTC/USD,56122.20615311561,24.799951515066155,-1851.120675220649,-223.3374544762787,-1627.7832207443703,52642.838996449755,56122.20615311561,59601.57330978146,12.399252970110465,-0.003484771658050932,52186.32030663081
2024-01-04 07:00:00,52680.649871768546,53583.14027487128,51479.784132905865,52186.32030663081,16.665343566840303,BTC/USD,55780.18620008153,23.595000547249253,-1933.6255777089173,-244.67388557163758,-1688.9516921372797,52167.834432214164,55780.18620008153,59392.5379679489,12.952096484260524,0.002558703526755665,50584.7112276424
2024-01-04 08:00:00,52250.917385168235,52564.09633323915,50582.058717282314,50584.7112276424,15.537885005825837,BTC/USD,55405.19121225411,19.763496060602368,-2103.9942389200587,-332.0340374262232,-1771.9602014938355,51303.59181056253,55405.19121225411,59506.79061394569,14.805830688242144,-0.08763417785555189,51191.79487364172
2024-01-04 09:00:00,50561.944795734096,51738.328933880344,50489.95495911718,51191.79487364172,17.26048145028994,BTC/USD,55053.796336799685,24.751468775497248,-2165.0684918813276,-314.48663230999364,-1850.581859571334,50776.47677993951,55053.796336799685,59331.11589365986,15.53869066791704,0.04854887367908916,51947.08158650207
2024-01-04 10:00:00,51218.12992090989,52531.300331505234,50432.385331807425,51947.08158650207,75.30707085110323,BTC/USD,54753.42514692425,30.5371274035031,-2127.9947529546334,-221.93031470663936,-1906.064438247994,50489.37966202392,54753.42514692425,59017.47063182458,15.575447466375936,0.17092945298544596,51186.4520873609
2024-01-04 11:00:00,51964.34432959471,52770.39028323054,51127.24234610135,51186.4520873609,70.46183227630443,BTC/USD,54410.02070679427,28.186709129286115,-2135.374720929838,-183.44822614547502,-1951.926494784363,50158.484067996375,54410.02070679427,58661.55734559216,15.627770706828633,0.12089370346519929,53299.698057492016
2024-01-04 12:00:00,51189.908118874606,54235.28942639408,51062.46360001923,53299.698057492016,62.70004339748174,BTC/USD,54167.02601156145,41.62906006352018,-1948.2439663594487,2.9460227399317773,-1951.1899890993805,50258.81869097179,54167.02601156145,58075.23333215111,14.430208222085106,0.38903762224945443,54793.99094926894
2024-01-04 13:00:00,53334.096400738475,55322.711022926575,52968.197053704236,54793.99094926894,65.65848745754408,BTC/USD,54072.21711158103,48.911309282446226,-1660.2264896014676,232.7707995983303,-1892.997289199798,50324.751768065995,54072.21711158103,57819.68245509606,13.860964257418663,0.5963016027535704,53403.19404263464
2024-01-04 14:00:00,54697.62259376775,55813.03411416964,53259.322188072096,53403.19404263464,48.243629815129665,BTC/USD,53906.78202347921,43.474811364203255,-1526.598573131123,293.11897285494,-1819.717545986063,50352.91665178167,53906.78202347921,57460.64739517675,13.18522545140849,0.4291492602878167,53562.6815600055
2024-01-04 15:00:00,53483.42470780904,54435.011718516595,52745.29918351331,53562.6815600055,95.31731152859729,BTC/USD,53754.90430211093,44.240194437467636,-1391.7845508853861,342.3463960805416,-1734.1309469659277,50421.672554117606,53754.90430211093,57088.13605010426,12.401591226951293,0.4711657099418371,53971.114929019386
2024-01-04 16:00:00,53559.70627629811,53988.760649089,52452.39036008422,53971.114929019386,15.224132873518036,BTC/USD,53671.555230213016,46.24750541440723,-1237.7186572856444,397.12983174422675,-1634.8484890298712,50449.33355082972,53671.555230213016,56893.776909596316,12.007185800978739,0.5464834093698517,54622.62778949318
2024-01-04 17:00:00,53900.711255686234,54822.87338494147,53394.10936590737,54622.62778949318,37.032690964494755,BTC/USD,53609.1874497834,49.37804216218101,-1050.934168788961,467.13145619272836,-1518.0656249816893,50513.79666481146,53609.1874497834,56704.57823475534,11.54798620244503,0.6637015178551946,54496.369352049915
2024-01-04 18:00:00,54564.77076353744,55085.94198118447,53959.18444503954,54496.369352049915,35.327683970438564,BTC/USD,53523.73631905698,48.785076866346564,-902.6884857025361,492.30171142332256,-1394.9901971258587,50632.09330933811,53523.73631905698,56415.37932877585,10.805086522666056,0.6681799983130514,53603.756657452504
2024-01-04 19:00:00,54467.47223702735,54525.76896862079,53048.827882127865,53603.756657452504,39.26821093188379,BTC/USD,53450.054478652266,44.6983618870411,-847.4601058083863,438.0240730539779,-1285.4841788623642,50646.771798225986,53450.054478652266,56253.33715907855,10.489353875386227,0.5274146770629756,55643.35573118006
2024-01-04 20:00:00,53539.54590239283,55662.97755484714,53164.91604285038,55643.35573118006,24.62844580254388,BTC/USD,53452.05008815498,54.14974814234739,-631.829282564795,522.9239170380554,-1154.7531996028504,50642.58838837321,53452.05008815498,56261.51178793675,10.512082119014368,0.8899867442925617,55391.22324346876
2024-01-04 21:00:00,55637.10542155252,55978.80999591975,54971.63045670997,55391.22324346876,36.96699657959282,BTC/USD,53461.8449905921,52.94512234737459,-475.80055360090773,543.1621168015542,-1018.962670402462,50626.890287619695,53461.8449905921,56296.799693564506,10.605525130946319,0.8402837884594307,55054.794424544954
2024-01-04 22:00:00,55359.32796675355,56633.65605387564,54220.60910011246,55054.794424544954,78.89381676652953,BTC/USD,53455.599977128164,51.305043076306895,-374.97122098094405,515.1931595372143,-890.1643805181584,50635.29711637362,53455.599977128164,56275.902837882706,10.551945397530863,0.7835146660435154,54870.694153798606
2024-01-04 23:00:00,55145.35778384678,55463.302183951564,54699.909033445794,54870.694153798606,164.44211250187462,BTC/USD,53476.64252690059,50.385253983770376,-306.3867657857336,467.0220917859399,-773.4088575716735,50620.92344480154,53476.64252690059,56332.36160899964,10.680248224867617,0.7440806652931243,54791.5903012732
2024-01-05 00:00:00,54932.126006346196,55457.02468521842,53911.3928150678,54791.5903012732,20.42901697632269,BTC/USD,53541.616234794994,49.97070905976171,-255.4711977768602,414.3501278358507,-669.8213256127109,50628.88301867332,53541.616234794994,56454.34945091667,10.880258837718028,0.7145706409979004,53192.77660099656
2024-01-05 01:00:00,54750.14864111352,55104.14825630944,52617.47118760142,53192.77660099656,97.20158917282359,BTC/USD,53520.640863539746,42.381012884929774,-340.20942459794605,263.6895208118118,-603.8989454097579,50604.20571867925,53520.640863539746,56437.07600840024,10.898356588428964,0.4437902359802235,53231.18425122311
2024-01-05 02:00:00,53239.673467630535,54027.59089467892,53190.00018482715,53231.18425122311,53.080155349046414,BTC/USD,53551.27060628396,42.60652814565491,-399.6588846294617,163.39204862423696,-563.0509332536986,50660.62035317446,53551.27060628396,56441.92085939345,10.79582321906772,0.4446341952443868,53886.87221794166
2024-01-05 03:00:00,53312.26194961773,54445.81172770907,53210.78809496635,53886.87221794166,54.858732756607175,BTC/USD,53636.298201849495,46.45917775039979,-389.37598691444146,138.93995707140584,-528.3159439858473,50811.96678680342,53636.298201849495,56460.62961689557,10.531418124409946,0.5443598819099769,54809.153410822706
2024-01-05 04:00:00,53812.35746553618,55855.688506549755,53059.75528331555,54809.153410822706,40.00081692959183,BTC/USD,53847.52031100852,51.40087657676273,-303.30996349575435,180.00478439207438,-483.31474788782873,51355.31845713737,53847.52031100852,56339.72216487967,9.256514838480488,0.6929284135473369,54239.86107386151
2024-01-05 05:00:00,54773.49224243609,55097.967082573734,53771.23368069619,54239.86107386151,13.400332164770742,BTC/USD,53999.92362101951,48.42949873912883,-277.8364282843395,164.38265568279144,-442.2190839671309,51823.14303034591,53999.92362101951,56176.704211693104,8.062161739155803,0.5551129162649676,54487.93747499326
2024-01-05 06:00:00,54194.79045498807,54515.31118465852,54065.29306169253,54487.93747499326,55.91909675363957,BTC/USD,54126.96641544406,49.791566838074495,-234.9227327630797,165.83708096324102,-400.7598137263207,52157.546786703104,54126.96641544406,56096.38604418502,7.277036786525035,0.5916440189488634,55279.22979762224
2024-01-05 07:00:00,54456.510394795885,55556.13296086491,53924.16792129729,55279.22979762224,16.477397723112805,BTC/USD,54331.60530095714,53.96789385083056,-135.5006751191686,212.2073108857217,-347.7079860048903,52832.49801398157,54331.60530095714,55830.712587932714,5.518361839933208,0.8160629345538428,53473.71032412994
2024-01-05 08:00:00,55320.76589908208,55621.35691909739,53119.38081473238,53473.71032412994,41.86874399190071,BTC/USD,54340.30591428903,44.80917574882577,-200.09177684348106,118.09296732912742,-318.1847441726085,52863.40033111732,54340.30591428903,55817.21149746073,5.4357646992316475,0.20661780954946274,51504.09447264366
2024-01-05 09:00:00,53432.89602509075,54302.53908368909,51479.32875628806,51504.09447264366,26.595889287403132,BTC/USD,54175.81109045776,37.360544756310155,-405.53744552845455,-69.88216108467685,-335.6552844437777,52267.75738065665,54175.81109045776,56083.864800258874,7.043932232468915,-0.20011567391690316,52114.72612851808
2024-01-05 10:00:00,51457.5184637511,52980.62275853993,51423.51543916135,52114.72612851808,71.82799490567758,BTC/USD,54111.38769475194,40.65422746306267,-513.1662852486043,-142.00880064386126,-371.157484604743,52024.69311063616,54111.38769475194,56198.08227886772,7.712589430849729,0.021573118214631103,52130.127040865504
2024-01-05 11:00:00,52080.75586827929,52578.66162126461,51880.47643411102,52130.127040865504,60.409437803354855,BTC/USD,54039.75996879494,40.73886355092114,-590.4142631298528,-175.40542282008778,-415.008840309765,51790.61896962635,54039.75996879494,56288.900967963535,8.324022906346558,0.07547505277896274,52970.84567095895
2024-01-05 12:00:00,52100.05359441842,53569.260945473885,51824.02533377909,52970.84567095895,83.7498152570253,BTC/USD,53989.74650589192,45.32301792289568,-577.1419418256046,-129.70648121267163,-447.43546061293296,51692.74781734606,53989.74650589192,56286.745194437775,8.509018238473056,0.2782104012479879,51997.76293153051
2024-01-05 13:00:00,52839.92057158924,53144.845025232215,51892.18387305246,51997.76293153051,30.151084179506395,BTC/USD,53858.503262993785,41.33722812562178,-637.7911172615713,-152.28452531891065,-485.5065919426607,51425.23472289503,53858.503262993785,56291.77180309254,9.035782254166927,0.1176459151960766,52056.35216923666
2024-01-05 14:00:00,51966.3570529775,52137.392059139696,51359.50325721475,52056.35216923666,22.894221740006454,BTC/USD,53736.50240385313,41.669842856085744,-673.3662173187549,-150.28770030087537,-523.0785170178796,51200.869537458115,53736.50240385313,56272.13527024814,9.437282863475671,0.16869213266564387,51644.9655148227
2024-01-05 15:00:00,52073.92653230692,52327.84223919739,51421.57098789172,51644.9655148227,30.546361051159774,BTC/USD,53638.56284672163,39.956730384646015,-726.3819266351129,-162.64272769378658,-563.7391989413263,50943.67019009583,53638.56284672163,56333.45550334743,10.048340274614619,0.13011563243579174,51922.40603152986
2024-01-05 16:00:00,51623.223785828464,53000.00406098416,51173.521130722285,51922.40603152986,26.880726322184884,BTC/USD,53452.515361739126,41.69755551436051,-737.508587283708,-139.0155106739054,-598.4930766098026,50823.981225568685,53452.515361739126,56081.04949790957,9.835025043749107,0.20894246546888925,51560.50181179445
2024-01-05 17:00:00,51984.77594852719,53044.29042169136,51040.72745118943,51560.50181179445,104.3557467973359,BTC/USD,53260.9792901554,40.06573505324491,-766.6912524740837,-134.55854069142492,-632.1327117826588,50667.396277672255,53260.9792901554,55854.56230263855,9.739148799175528,0.17217600705734062,51561.36414126308
2024-01-05 18:00:00,51542.377600163665,52425.75808844534,51373.87145869984,51561.36414126308,20.991863198822315,BTC/USD,53086.307775991314,40.071753128524676,-780.7491518824463,-118.89315207982997,-661.8559998026163,50529.19689165415,53086.307775991314,55643.418660328476,9.633786908396123,0.2018229353938404,49322.05517123476
2024-01-05 19:00:00,51604.12942445528,51725.71626596448,48941.848615009985,49322.05517123476,88.35158290700785,BTC/USD,52808.87582686312,31.286332418296116,-961.5000831945872,-239.71526671357663,-721.7848164810106,49905.76461393485,52808.87582686312,55711.98703979139,10.994785128342,-0.10053170545115357,49712.756148188135
2024-01-05 20:00:00,49378.46747125613,49919.20721613854,49066.009483336835,49712.756148188135,124.21163570520862,BTC/USD,52554.93411920887,34.004965765319234,-1060.9897653124426,-271.36395906514565,-789.625806247297,49505.16868124268,52554.93411920887,55604.69955717506,11.606009936378168,0.0340333496407992,49968.63669413939
2024-01-05 21:00:00,49721.797220977445,50198.17307314559,49299.23932689827,49968.63669413939,52.01323199981295,BTC/USD,52393.72712386601,35.79657447530392,-1106.434347177179,-253.4468327439056,-852.9875144332734,49160.53416440738,52393.72712386601,55626.92008332464,12.34190860984147,0.12496973423252239,49997.31947033883
2024-01-05 22:00:00,49925.85935246282,50236.135389971845,49686.724558334005,49997.31947033883,26.8262377387862,BTC/USD,52232.033884821794,36.00629347180174,-1127.1420534179488,-219.32363118774026,-907.8184222302085,48861.98270728354,52232.033884821794,55602.08506236005,12.904154507824229,0.16844503291558718,49538.675495804746
2024-01-05 23:00:00,50049.19368639513,50184.26391547114,49053.80891477267,49538.675495804746,33.23469580151508,BTC/USD,52014.62404871495,34.08881428932602,-1167.1080998267644,-207.43174207724462,-959.6763577495198,48540.24429220183,52014.62404871495,55489.003805228065,13.359242021086773,0.14368481190509516,50307.653708154714
2024-01-06 00:00:00,49557.36646249411,50771.573446058675,49126.4126698878,50307.653708154714,79.29587017353825,BTC/USD,51789.54906358155,39.87060176842414,-1123.7771608447729,-131.2806424762024,-992.4965183685705,48489.617189389144,51789.54906358155,55089.48093777396,12.743620803267127,0.27546576536682266,52217.57723174646
2024-01-06 01:00:00,50328.45264809695,52621.63120439928,49702.037195108554,52217.57723174646,102.68960407033006,BTC/USD,51688.434871475794,51.29776684893435,-924.6632704630101,54.266598324448296,-978.9298687874584,48576.4435655859,51688.434871475794,54800.42617736569,12.04134469781458,0.585016683573181,52980.107203499916
2024-01-06 02:00:00,52295.697041123756,53009.556021736986,52149.28549649335,52980.107203499916,67.58318367762695,BTC/USD,51613.04335790113,54.97664279586304,-697.2962842922643,225.30686759615537,-922.6031518884197,48709.942449578935,51613.04335790113,54516.144266223324,11.249485476727953,0.7354489025303742,53246.94132685316
